Poolname;Anuraeopsis;Bdelloidea1;Bdelloidea2;Bdelloidea3;Epiphanes1;Epiphanes2;Epiphanes3;Sinantherina;Rotifera1;Hexarthra;Asplanchna girodi;Rotifera2;Rotifera3;Brachionus;Lecane;Neothrix armata;Macrothrix1;Macrothrix2;Macrothrix3;Macrothrix spinosa;Macrothrix4;Macrothrix hardingi;Macrothrix breviseta;Camptocercus;Pleuroxus;Pleuroxus jugosus;Pleuroxus letourneuxi;Plurispina;Moina brachiata;Moina;Ephemeroporus;Ephemeroporus cf. barroisi;Daphnia jollyi;Daphnia magna;Daphnia pulicaria;Daphnia obtusa;Daphnia pulex;Daphnia longispina;Daphnia ;Ceriodaphnia quadrangula;Ceriodaphnia dubla;Ceriodaphnia reticula;Ceriodaphnia;Alona elegans;Alona rectangula;Alona rigidicaudis;Alona diaphana;Alona 1;Alona2;Alona3;Alona4;Alona5;Chydorus sphaericus;Chydorus;Leberis1;Leberis2;Scapholeberis mucronata;Biapertura affinis;Simocephalus serrulatus;Simocephalus vetulus;Bosmina coregoni;Bosmina;Diaphanosoma excisum;Polyphemus pediculus;Cyclestheria hislopi;Caenestheriella mariae;Cyzicus tetracerus;Limnadia badia;Turbellaria1;Turbellaria2;Turbellaria4;Turbellaria5;Turbellaria6;Turbellaria7;Turbellaria8;Turbellaria9;Turbellaria10;Mesostoma1;Mesostoma2;Dugesiidae;Typhloplanidae;Neotyphloplanida;Dalyelliidae;Gieysztoria1;Gieysztoria2;Sarscypridopsis1;Sarscypridopsis2;Sarscypridopsis3;Sarscypridopsis gregoria;Eucypris virens;Eucypris;Isocypris priomena;Heterocypris;Heterocypris incongruens;Zonocypris;Cypridoidea;Cypretta1;Cypretta2;Cypridopsinae;Ramotha;Megalocypris;Limnocythere1;Limnocythere2;Bennelongia1;Bennelongia2;Candonocypris1;Candonocypris2;Candonocypris3;Cypricercus;Ilyodromus1;Ilyodromus2;Ostracoda1;Ostracoda2;Ostracoda3;Ostracoda4;Ostracoda5;Ostracoda6;Ostracoda7;Ostracoda8;Ostracoda9;Ostracoda10;Ostracoda11;Copepod;Harpacticoida1;Harpacticoida2;Harpacticoida3;Calanoida1;Calanoida2;Calanoida3;Calanoida4;Cyclopoida1;Cyclopoida2;Cyclopoida3;Cyclopoida4;Cyclopoida5;Cyclopoida6;Halicyclops1;Halicyclops2;Ectocyclops phaleratus;Diaptomidae;Paradiaptomus;Thermocyclops;Nematoda1;Nematoda2;Nematoda3;Nematoda4;Nematoda5;Nematoda6;Nematoda7;Nematoda8;Nematoda9;Nematoda10;Triops australiensis;Triops cancriformis;Tanymastix stagnalis;Branchipus schaefferi;Streptocephalus purcelli;Branchipodopsis female;Branchipodopsis drakensbergensis;Brachipodopsis wolfi;Branchipodopsis cf browni1;Branchipodopsis cf browni2;Branchipodopsis cf browni3;Branchinella longirostris;Oribatida1;Oribatida3;Oribatida2;Oribatida4;Oribatida5;Oribatida6;Oribatida7;Oribatida8;Oribatida9;Oribatida10;Aquanothrus montanus;Tardigrada1;Tardigrada2;Tardigrada3;Hypsibius;Ramazzottius;Macrobiotus;Diaphanosoma;Oligochaeta1;Oligochaeta2;Oligochaeta3;Oligochaeta4;Oligochaeta5;Oligochaeta6;Nais;Aeolosomata1;Aeolosomata2;Aeolosomata3;Dero;Alfa richness;Biomass
Soz12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00019452;0;0;0;0;0;1.123986866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001396589;0;0;0;0;0;0;0;0;0;0;0;0;0.049233175;0;0;0;0;0;0;0;0;0;0;0;0.033402037;0;0;0.111355659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001307183;0;0;0;0;0;0;0;0;0;0;0.000190935;0;0;0;0.000194988;0;0.007929195;0;0.187839712;0;0;0;0.029617973;0.036982174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014655769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.348599611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00149122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1.948377605
Soz13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.107374913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030724966;0;0;0.016581203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.155379989;0.010262933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029759816;0;0;0;0;0;0;0.004832384;0;0;0;0;0;0.006790274;0;0.161831137;0;0;0;1.883703092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.310936802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041831953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000447366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2.760456829
Soz14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015212268;0;0.098236499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017937972;0;0.175360692;0;0;0.32370831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002169987;0;0;0;0;0;0;0.004374141;0;0;0;0;0;0.023679459;0;0.476823885;0;0;0;0.325797705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.288425541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1.751726458
Soz15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Soz16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005974785;0;0.003815566;0;0;0;0;0;0;0;0;0;0;0;0;0.005757362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.501030548;0;0;0.1596961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000511506;0;0;0;0;0;0;0;0;0;0;0;0.001648982;0;0;0;0;0;0.000901045;0;0.963280576;0;0;0;0.069108604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002931154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.245891923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024232332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8.984780483
Soz17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003242;0;0;0;0;0;0;0;0;0;0.004083293;0;0.128643034;0;0;0.045282577;0;0;0;0;0;0;0;0;0;0;0;0.006459226;0;0;0.214173875;0;0;0;0;0.00017367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.179379719;0;0.025051527;0;0;0.108765992;0.012828666;2.21027E-05;0;0;0;0;0;0;0;0;0;0;0;0;0.000392155;0;0;0;0;0.014817908;0;0;0;0;0;0;0.001405974;0;0;0;7.79951E-05;0;0.029626355;0;0.346781007;0;0;0;0.290256137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.234257817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.552779384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006710492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2.202293106
Soz18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00019452;0;0;0;0;0;0;0;0;0;0.002722195;0;0.030406535;0;0;0;0;0.006868019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.300618329;0;0;0.005179333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00081841;0;0;0;0;0.004153974;0;0;0;0;0;0;0.000208292;0;0;0;0;0;0.010163786;0;0.31788259;0;0;0;0.183631433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000221088;0;0;0;0.007034769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.074699917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002236831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0.947040022
Soz19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00176142;0;0.148134403;0;0;0.003521978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089814851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.081142883;0.006841955;0;0;0;0;0;0;0;0;0;0;0;0;0;4.54672E-05;0;0;0;0;0.023435855;0;0;0;0;0;0;0.001423332;0;0;0;0;0;0.007929195;0;0.645397986;0;0;0;0.695035103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002923275;0;0;0;0.265093556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.049799944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00074561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2.023046813
Soz20;0;0;0;0;0;0;0;8.00427E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.321217758;0;0;0.018113031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.133608146;0;0;0.107039548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000909344;0;0;0;0;0.02794116;0;0;0;0;0;0;0.005901619;0;0;0;0.002218526;0;0.017300062;0;0.462374677;0;0;0;0.797710743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003267189;0;0;0;0.156171878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.139439845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2.193214326
Soz21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000453699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01617716;0;0;0.003684712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.002061095;0;0;0.050066885;0.001710489;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000409205;0;0;0;0;0;0;0;0;0;0;0;0.001909347;0;0;0;0;0;0.013695882;0;0.125226475;0;0;0;0.063185009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003193493;0;0;0;0.050415847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2689197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00149122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1.60260022
Soz22;0;0;0;0;0;0;0;2.00107E-07;0;0;0;0;0;0;0;0.002269397;0;0;0;0;0;0;0;0;0;1.33441E-05;0;0.003118619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000523721;0;0;0.008060307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005979324;0;0.025051527;0;0;0.073373884;0.01368391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019302547;0;0;0;0;0;0;0.001701055;0;0;0;5.84963E-05;0;0.003532096;0;0.178206907;0;0;0;0.124395487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.259114002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.049799944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002982441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0.771167209
Soz23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.601236657;0;0;0.69920995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000341004;0;0;0;0;0.000743995;0;0;0;0;0;0;0.000624877;0;0;0;0;0;0.007136275;0;1.589412951;0;0;0;1.670453685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.882863545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.344598501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002236831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6.798858272
Soz24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.42967977;0;0;1.160170583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00644796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.618311368;0;0;0;0.995163897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.661268313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.07882418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008947323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;68.9588134
Noz1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001189696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004836184;0;0;0;0;0;0.000486792;0;0;0;0;0;0;0;0;0;0;0;0;0;1.946269947;0;0;0;0;0;0;0;0.000750911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000233985;0;0.006811899;0;0;2.030113814;0.023122051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.053782173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.067343006;0;0;0;0;0;0;0;0.001923565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5.136864025
Noz2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073589306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.127139813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.985306931;0;0;0;0;0;0;0;0.00769426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10.19373031
Noz3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001036325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.150309164;0;0;0;0;0;0;0.002252734;0.027783717;0;0;0;0;0;0;0;0;0;0;0;0.000477406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001761389;0;0;0;0;0;0.044702632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.152475131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079062445;0;0;0;0;0;0;0;0.001923565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1.461784508
Noz4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001427635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013126786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.838642116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018002877;0;7.45579166;0.093919856;0.071678358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.173420067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.308903245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13.9749126
Noz5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.190731466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008780763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.218121361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5.41763359
Noz6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010512758;0;0.003754556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.011982925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.976561122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.002811361
Noz7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.034544173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.28391731;0;0;0;0;0;0.00200243;0.031037666;0;0;0;0;0;0;0;0;0;0;0;0;0.002046025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001386579;0;0;0;0;0;0.016442347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.980518524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.474374669;0;0;0;0;0;0;0;0.005129507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1.831399232
Noz8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020274605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.428062192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009617825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.457954621
Noz9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073088698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.734657163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.807745861
Noz10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000290815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009326927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.130092227;0;0;0;0;0;0;0;0.003754556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000240485;0;0.001784069;0;0.809155684;0.079470648;0.012331761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.095490797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.688123125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4.830061093
Noz11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002432268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02798078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.237720059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001637896;0;0.000162188;0;0;3.229398132;0.089405264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.259032506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.906244487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12.75401358
Noz12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002925771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013817669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083710535;0;0;0;0;0;0;0;0.00200243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000277316;0;0.000144167;0;0.057796835;0.231187338;0.026718815;0;0;0;0;0;0;0;0;0;0;0;0.012396464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.253178664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.3864497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;13.0706057
Noz13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.677200369;0;0;0;0;0;0;0;0.000750911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000770735;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000466187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001097595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1.680285798
Noz14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.686169355;0;0;0;0;0;0;0;0.000750911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00081094;0;0;0;0.00770735;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000932374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002195191;0;0;0;23.09298748;0;0;0;0;0;0;0;0;0;0;1.937029899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;26.7285835
